id,href,name,image,alias
1696,/wiki/Mark_Hallett_(Earth-616),Mark Hallett,https://static.wikia.nocookie.net/marveldatabase/images/b/b9/Mark_Hallett_%28Earth-616%29_from_Uncanny_X-Men_Vol_1_254.png,Sunder
1697,/wiki/Nicholas_Bromwell_(Earth-616),Nicholas Bromwell,https://static.wikia.nocookie.net/marveldatabase/images/9/9f/Nicholas_Bromwell_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_54_001.png,
1698,/wiki/Pamela_Hawley_(Earth-616),Pamela Hawley,https://static.wikia.nocookie.net/marveldatabase/images/4/4a/Pamela_Hawley_%28Earth-616%29_from_Sgt._Fury_Vol_1_17_001.png,
1699,/wiki/Philip_Sterns_(Earth-616),Philip Sterns,https://static.wikia.nocookie.net/marveldatabase/images/f/f5/Thunderbolts_Vol_2_4_Textless.jpg,Madman
1700,/wiki/Richard_Jones_(Phantom_Reporter)_(Earth-616),Richard Jones (Phantom Reporter),https://static.wikia.nocookie.net/marveldatabase/images/0/0e/Twelve_Vol_1_7_Textless.jpg,Phantom Reporter
1701,/wiki/Sire_Hate_(Earth-616),Sire Hate,https://static.wikia.nocookie.net/marveldatabase/images/f/f2/Sire_Hate_%28Earth-616%29_from_Iron_Man_Vol_6_15_001.jpg,Sire Hate
1702,/wiki/Spyne_(Earth-616),Spyne,https://static.wikia.nocookie.net/marveldatabase/images/d/d0/Spyne_%28Earth-616%29_from_Uncanny_X-Men_Vol_4_1_002.png,Spyne
1703,/wiki/Randall_(Earth-1191),Randall,https://static.wikia.nocookie.net/marveldatabase/images/c/cc/Randall_%28Earth-1191%29_from_Uncanny_X-Men_Vol_1_282.jpg,Randall
1704,/wiki/Callie_Ryan_(Earth-616),Callie Ryan,https://static.wikia.nocookie.net/marveldatabase/images/2/2d/Callie_Ryan_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_611_0001.jpg,Lady Stilt-Man
1705,/wiki/Carina_Tivan_(Earth-616),Carina Tivan,https://static.wikia.nocookie.net/marveldatabase/images/6/6e/Carina_Tivan_%28Earth-616%29_from_Avengers_Roll_Call_Vol_1_1_0001.jpg,Lady Carina Korvac
1706,/wiki/David_Munroe_(Earth-616),David Munroe,https://static.wikia.nocookie.net/marveldatabase/images/3/3a/David_Munroe_%28Earth-616%29_from_Storm_Vol_2_1_0001.jpg,
1707,/wiki/Ditto_(Earth-616),Ditto,https://static.wikia.nocookie.net/marveldatabase/images/b/b1/Ditto_%28Earth-616%29_from_She-Hulk_Vol_2_10_002.jpg,Ditto
1708,/wiki/James_Wa_(Earth-616),James Wa,https://static.wikia.nocookie.net/marveldatabase/images/6/6a/James_Wa_%28Earth-616%29_from_The_Order_Vol_2_1_0001.jpg,Calamity
1709,/wiki/Litterbug_(Earth-616),Litterbug,https://static.wikia.nocookie.net/marveldatabase/images/d/d8/Litterbug_%28Earth-616%29_from_Generation_Hope_Vol_1_15_001.jpg,Litterbug
1710,/wiki/Luke_Merriweather_(Earth-616),Luke Merriweather,https://static.wikia.nocookie.net/marveldatabase/images/0/03/Luke_Merryweather_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_13_0001.jpg,Cowboy
1711,/wiki/Michael_Bowen_(Earth-616),Michael Bowen,https://static.wikia.nocookie.net/marveldatabase/images/0/0f/Michael_Bowen_%28Earth-616%29_from_Mutant_Misadventures_of_Cloak_and_Dagger_Vol_1_3_001.jpg,Father Michael Bowen
1712,/wiki/Miguel_Reyes_(Earth-616),Miguel Reyes,https://static.wikia.nocookie.net/marveldatabase/images/e/ee/Miguel_Reyes_%28Earth-616%29_from_X-Men_The_198_Vol_1_4_001.jpg,
1713,/wiki/Oola_Udonta_(Earth-616),Oola Udonta,https://static.wikia.nocookie.net/marveldatabase/images/5/58/Oola_Udonta_%28Earth-616%29_from_Fantastic_Four_Vol_1_577_001.jpg,
1714,/wiki/Priscilla_LaShayla_Smith_(Earth-616),Priscilla LaShayla Smith,https://static.wikia.nocookie.net/marveldatabase/images/1/13/Priscilla_LaShayla_Smith_%28Earth-616%29_from_Unstoppable_Wasp_Vol_1_3_0001.png,
1715,/wiki/Ringer_(Hobgoblin)_(Earth-616),Ringer (Hobgoblin),https://static.wikia.nocookie.net/marveldatabase/images/b/b4/Ringer_%28Hobgoblin%29_%28Earth-616%29_from_Superior_Spider-Man_Vol_1_27.NOW_0001.jpg,Ringer
1716,/wiki/Rob_Silverman_(Earth-616),Rob Silverman,https://static.wikia.nocookie.net/marveldatabase/images/9/97/Rob_Silverman_%28Earth-616%29_from_Moon_Knight_Vol_5_3.jpg,
1717,/wiki/Roddy_Colt_(Earth-616),Roddy Colt,https://static.wikia.nocookie.net/marveldatabase/images/e/e2/Roddy_Colt_%28Earth-616%29_from_Captain_America_Comics_Vol_1_13_001.jpg,Secret Stamp
1718,/wiki/Roscoe_Sweeney_(Earth-616),Roscoe Sweeney,https://static.wikia.nocookie.net/marveldatabase/images/0/03/Roscoe_Sweeney_%28Earth-616%29_from_Daredevil_Vol_1_1_0001.jpg,Fixer
1719,/wiki/Theresa_Pryde_(Earth-616),Theresa Pryde,https://static.wikia.nocookie.net/marveldatabase/images/5/54/Theresa_Pryde_%28Earth-616%29_from_X-Men_Vol_1_129_0001.jpg,Terri Pryde
1720,/wiki/Uranos_(Earth-616),Uranos,https://static.wikia.nocookie.net/marveldatabase/images/a/a6/Uranos_%28Earth-616%29_from_A.X.E._Judgment_Day_Vol_1_1_001.jpg,
1721,/wiki/Varnae_(Earth-616),Varnae,https://static.wikia.nocookie.net/marveldatabase/images/1/12/Varnae_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_001.png,
1722,/wiki/Wally_Layton_(Earth-616),Wally Layton,https://static.wikia.nocookie.net/marveldatabase/images/3/3e/Wally_Layton_%28Earth-616%29_from_Scarlet_Spider_Vol_2_6.JPG,
1723,"/wiki/Winthrop_Roan,_Jr._(Earth-616)","Winthrop Roan, Jr.",https://static.wikia.nocookie.net/marveldatabase/images/1/1d/Winthrop_Roan%2C_Jr._%28Earth-616%29_from_New_Mutants_Vol_1_6.png,R.U. Reddy
1724,/wiki/Kenneth_Neely_(Earth-616),Kenneth Neely,https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Kenneth_Neely_from_Carnage_Vol_3_10_001.png,The Artist
1725,/wiki/Mega_Tony_(Earth-616),Mega Tony,https://static.wikia.nocookie.net/marveldatabase/images/d/d7/Mega_Tony_%28Earth-616%29_from_Unbelievable_Gwenpool_Vol_1_2_001.jpg,Mega Tony
1726,/wiki/Barrage_(Earth-616),Barrage,https://static.wikia.nocookie.net/marveldatabase/images/6/66/Barrage_%28Earth-616%29_from_Uncanny_X-Men_Vol_4_2_001.jpg,
1727,/wiki/Absolon_Mercator_(Earth-616),Absolon Mercator,https://static.wikia.nocookie.net/marveldatabase/images/8/87/District_X_Vol_1_4_Textless.jpg,Mister M
1728,/wiki/Vakume_(Earth-616),Vakume,https://static.wikia.nocookie.net/marveldatabase/images/d/d5/Vakume_%28Earth-616%29_from_New_Warriors_Vol_5_2_0001.jpg,Vakume
1729,/wiki/Valeria_von_Doom_(Earth-99315),Valeria von Doom,https://static.wikia.nocookie.net/marveldatabase/images/b/be/Valeria_von_Doom_%28Earth-99315%29_from_Fantastic_Four_Vol_3_20_0001.jpg,Marvel Girl
1730,/wiki/Alton_Vibereaux_(Earth-616),Alton Vibereaux,https://static.wikia.nocookie.net/marveldatabase/images/4/40/Alton_Vibereaux_%28Earth-616%29_from_Invincible_Iron_Man_Vol_1_521.JPG,Vibro
1731,/wiki/Gazelle_(Scratch)_(Earth-616),Gazelle (Scratch),https://static.wikia.nocookie.net/marveldatabase/images/6/6b/Gazelle_%28Scratch%29_%28Earth-616%29_from_Fantastic_Four_Vol_1_186_0001.jpg,Gazelle
1732,/wiki/Ariel_(Coconut_Grove)_(Earth-616),Ariel (Coconut Grove),https://static.wikia.nocookie.net/marveldatabase/images/4/4f/Ariel_%28Coconut_Grove%29_%28Earth-616%29_from_X-Men_Legacy_Vol_1_260_005.jpg,
1733,/wiki/Att-Lass_(Earth-616),Att-Lass,https://static.wikia.nocookie.net/marveldatabase/images/5/5c/At-Lass_%28Earth-616%29_from_Infinity_Heist_Vol_1_1_002.jpg,Titanium Man
1734,/wiki/Brendan_Doyle_(Earth-616),Brendan Doyle,https://static.wikia.nocookie.net/marveldatabase/images/e/e3/Brendan_Doyle_%28Earth-616%29_from_Avengers_Vol_5_34.1_002.jpg,Mauler
1735,/wiki/Feron_(Excalibur)_(Earth-616),Feron (Excalibur),https://static.wikia.nocookie.net/marveldatabase/images/6/60/Feron_%28Excalibur%29_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_4_0001.png,Feron
1736,/wiki/It_the_Living_Colossus_(Earth-616),It the Living Colossus,https://static.wikia.nocookie.net/marveldatabase/images/d/dd/It_the_Living_Colossus_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Master_Edition_Vol_1_23_0001.jpg,"It, The Living Colossus"
1737,/wiki/Louis_Hamilton_(Earth-616),Louis Hamilton,https://static.wikia.nocookie.net/marveldatabase/images/c/c6/Louis_Hamilton_%28Earth-616%29_from_New_Mutants_Vol_3_7_001.jpg,Stonewall
1738,/wiki/Praxagora_(Earth-616),Praxagora,https://static.wikia.nocookie.net/marveldatabase/images/a/ac/Praxagora_%28Earth-616%29_from_Annihilation_Super-Skrull_Vol_1_3_002.jpg,
1739,/wiki/Ryder_(Earth-616),Ryder,https://static.wikia.nocookie.net/marveldatabase/images/a/aa/Ryder_%28Earth-616%29_from_Avengers_The_Intiiative_Vol_1_16_Cover_Textless.jpg,
1740,/wiki/Tusk_(Inhuman)_(Earth-616),Tusk (Inhuman),https://static.wikia.nocookie.net/marveldatabase/images/d/d9/Tusk_%28Inhuman%29_%28Earth-616%29_from_Uncanny_X-Men_Vol_4_1_001.jpg,
1741,/wiki/Adam_Destine_(Earth-616),Adam Destine,https://static.wikia.nocookie.net/marveldatabase/images/3/3a/Adam_Destine_%28Earth-616%29_from_ClanDestine_Vol_1_3_001.jpeg,Adam Destine
1742,/wiki/Domo_(Earth-616),Domo,https://static.wikia.nocookie.net/marveldatabase/images/2/27/Domo_%28Earth-616%29_from_Eternals_Vol_5_8_0001.jpg,
1743,/wiki/Egghead_(Robot)_(Earth-616),Egghead (Robot),https://static.wikia.nocookie.net/marveldatabase/images/3/35/Egghead_%28Robot%29_%28Earth-616%29_from_Avengers_Undercover_Vol_1_6_002.jpg,
1744,/wiki/Josef_Saint_(Earth-616),Josef Saint,https://static.wikia.nocookie.net/marveldatabase/images/3/34/Josef_Saint_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Master_Edition_Vol_1_27_0001.jpg,Needle
1745,/wiki/Leonus_(Earth-616),Leonus,https://static.wikia.nocookie.net/marveldatabase/images/b/b8/Leonus_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_6_001.jpg,
1746,/wiki/Louis_Lembert_(Earth-616),Louis Lembert,https://static.wikia.nocookie.net/marveldatabase/images/5/5a/Louis_Lembert_%28Earth-616%29_from_Incredible_Hulk_Vol_1_439_001.jpg,Hotshot
1747,/wiki/Meryet_Karim_(Earth-616),Meryet Karim,https://static.wikia.nocookie.net/marveldatabase/images/8/8d/Meryet_Karim_%28Earth-616%29_from_New_Warriors_Vol_1_48_001.jpg,Sphinx
1748,/wiki/Peter_Noble_(Earth-616),Peter Noble,https://static.wikia.nocookie.net/marveldatabase/images/e/e7/Peter_Noble_%28Earth-616%29_from_Daring_Mystery_Comics_Vol_1_7_001.jpg,Fin
1749,/wiki/Thomas_Foster_(Earth-616),Thomas Foster,https://static.wikia.nocookie.net/marveldatabase/images/4/42/Thomas_Foster_%28Earth-616%29_from_World_War_Hulk_Aftersmash_Damage_Control_Vol_1_1_001.jpg,Goliath
1750,/wiki/Tier_Sinclair_(Earth-616),Tier Sinclair,https://static.wikia.nocookie.net/marveldatabase/images/1/17/Tier_Sinclair_%28Earth-616%29_from_War_of_the_Realms_Uncanny_X-Men_Vol_1_2_001.png,Tier
1751,/wiki/Werner_von_Doom_(Earth-616),Werner von Doom,https://static.wikia.nocookie.net/marveldatabase/images/b/b4/Werner_von_Doom_%28Earth-616%29_from_Fantastic_Four_Annual_Vol_1_2_0001.jpg,
1752,/wiki/Zelda_Kurtzberg_(Earth-616),Zelda Kurtzberg,https://static.wikia.nocookie.net/marveldatabase/images/4/4f/Zelda_Kurtzberg_%28Earth-616%29_from_X-Men_Vol_1_27_0001.png,
1753,/wiki/Beatta_Dubiel_(Earth-616),Beatta Dubiel,https://static.wikia.nocookie.net/marveldatabase/images/3/39/Beatta_Dubiel_%28Earth-616%29_Promo_Art_by_Thony_Silas_001.jpg,Bloodlust
1754,/wiki/Buck_Chisholm_(Earth-616),Buck Chisholm,https://static.wikia.nocookie.net/marveldatabase/images/a/a7/Buck_Chisholm_%28Earth-616%29_from_Avengers_Assemble_Vol_1_1_0001.jpg,Trick Shot
1755,/wiki/Candace_Nelson_(Earth-616),Candace Nelson,https://static.wikia.nocookie.net/marveldatabase/images/3/3f/Candace_Nelson_%28Earth-616%29_from_Daredevil_Vol_1_374_001.jpg,
1756,/wiki/Bartol_Utler_(Earth-616),Bartol Utler,https://static.wikia.nocookie.net/marveldatabase/images/9/9d/Bartol_Utler_%28Earth-616%29_from_Deadpool_Vol_5_16_001.jpg,Butler
1757,/wiki/Benito_Serrano_(Earth-616),Benito Serrano,https://static.wikia.nocookie.net/marveldatabase/images/c/c1/Benito_Serrano_%28Earth-616%29_from_Young_Allies_Vol_2_1_001.jpg,El Toro
1758,/wiki/Brenda_Swanson_(Earth-616),Brenda Swanson,https://static.wikia.nocookie.net/marveldatabase/images/a/a8/Brenda_Swanson_%28Earth-616%29_from_Iron_Fist_The_Living_Weapon_Vol_1_12.png,Yama Dragonsbane
1759,/wiki/Centurious_(Earth-616),Centurious,https://static.wikia.nocookie.net/marveldatabase/images/6/6c/Centurious_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_2_0001.jpg,Centurious
1760,/wiki/Daniel_Silva_(Earth-616),Daniel Silva,https://static.wikia.nocookie.net/marveldatabase/images/f/ff/Daniel_Silva_%28Earth-616%29_from_Wolverines_Vol_1_16_001.png,Junk
1761,/wiki/Demetrius_Lazer_(Earth-616),Demetrius Lazer,https://static.wikia.nocookie.net/marveldatabase/images/7/7d/Demetrius_Lazer_%28Earth-616%29_from_Civil_War_X-Men_Vol_1_1_001.png,General Lazer
1762,/wiki/Earl_Everett_(Earth-616),Earl Everett,https://static.wikia.nocookie.net/marveldatabase/images/f/f9/Earl_Everett_%28Earth-616%29_from_Marvel_Mystery_Handbook_70th_Anniversary_Special_Vol_1_1_001.jpg,Master Mind Excello
1763,/wiki/Gardner_Monroe_(Earth-616),Gardner Monroe,https://static.wikia.nocookie.net/marveldatabase/images/0/04/Gardner_Monroe_%28Earth-616%29_from_Alpha_Flight_Vol_1_12.png,Flashback
1764,/wiki/Garthan_Saal_(Earth-616),Garthan Saal,https://static.wikia.nocookie.net/marveldatabase/images/6/69/Garthan_Saal_%28Earth-616%29_from_Nova_Vol_4_25_001.jpg,Nova Omega
1765,/wiki/Googam_(Earth-616),Googam,https://static.wikia.nocookie.net/marveldatabase/images/0/0f/All-New%2C_All-Different_Avengers_Vol_1_1_Kirby_Monster_Variant_Textless.jpg,
1766,/wiki/Groot_XXCVII_(Earth-616),Groot XXCVII,https://static.wikia.nocookie.net/marveldatabase/images/9/92/Monsters_Unleashed_Vol_2_4_Homare_Variant_Textless.jpg,King Groot
1767,/wiki/James_McDonald_(Earth-616),James McDonald,https://static.wikia.nocookie.net/marveldatabase/images/5/56/James_McDonald_%28Earth-616%29_from_New_Mutants_Vol_1_6.png,Honcho
1768,/wiki/Lois_London_(Earth-616),Lois London,https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Lois_London_%28Earth-616%29_from_X-Necrosha_Vol_1_1_001.jpg,Mortis
1769,"/wiki/Louis_Sadler,_Jr._(Earth-616)","Louis Sadler, Jr.",https://static.wikia.nocookie.net/marveldatabase/images/5/57/Louis_Sadler%2C_Jr._%28Earth-616%29_from_Alpha_Flight_Vol_3_1_0001.jpg,Major Mapleleaf
1770,/wiki/Lucia_von_Bardas_(Earth-616),Lucia von Bardas,https://static.wikia.nocookie.net/marveldatabase/images/2/2e/Lucia_von_Bardas_%28Earth-616%29_from_Invincible_Iron_Man_Vol_4_6_001.jpg,
1771,/wiki/Marcus_Lyman_(Earth-616),Marcus Lyman,https://static.wikia.nocookie.net/marveldatabase/images/e/e6/Superior_Spider-Man_Vol_1_4_Textless.jpg,Massacre
1772,/wiki/Mattie_Baptiste_(Earth-616),Mattie Baptiste,https://static.wikia.nocookie.net/marveldatabase/images/2/29/Mattie_Baptiste_%28Earth-616%29_from_Rogue_Vol_1_2_0001.jpg,Tante Mattie Baptiste
1773,/wiki/Michael_Jeffries_(Earth-616),Michael Jeffries,https://static.wikia.nocookie.net/marveldatabase/images/2/26/New_Warriors_Annual_Vol_1_3_page_05_Michael_Jeffries_%28Earth-616%29.jpg,Mike Jeffries
1774,/wiki/Miles_Brickman_(Earth-616),Miles Brickman,https://static.wikia.nocookie.net/marveldatabase/images/8/84/Miles_Brickman_%28Earth-616%29_from_Tony_Stark_Iron_Man_Vol_1_15_001.jpg,
1775,/wiki/Milo_Fields_(Earth-616),Milo Fields,https://static.wikia.nocookie.net/marveldatabase/images/4/46/The_Order_Vol_2_6_Textless.jpg,Hybrid
1776,/wiki/Neal_Saroyan_(Earth-616),Neal Saroyan,https://static.wikia.nocookie.net/marveldatabase/images/6/66/Neal_Saroyan_%28Earth-616%29_from_Wonder_Man_Annual_Vol_1_2_0001.jpg,
1777,/wiki/Plague_(Earth-616),Plague,https://static.wikia.nocookie.net/marveldatabase/images/6/6f/Plague_%28Earth-616%29_from_X-Factor_Vol_1_19_001.jpg,Pestilence
1778,/wiki/Harrison_Snow_(Earth-928),Harrison Snow,https://static.wikia.nocookie.net/marveldatabase/images/0/05/Harrison_Snow_%28Earth-928%29_from_All-New_X-Factor_Vol_1_20.jpg,Harry Snow
1779,/wiki/Killer_Thrill_(Earth-616),Killer Thrill,https://static.wikia.nocookie.net/marveldatabase/images/9/9b/Drax_Vol_1_9_Textless.jpg,Killer Thrill
1780,/wiki/Lance_Temple_(Texas_Kid)_(Earth-616),Lance Temple (Texas Kid),https://static.wikia.nocookie.net/marveldatabase/images/e/ef/Lance_Temple_%28Texas_Kid%29_%28Earth-616%29_from_Texas_Kid_Vol_1_1_001.jpg,Texas Kid
1781,/wiki/Tex_Dawson_(Earth-616),Tex Dawson,https://static.wikia.nocookie.net/marveldatabase/images/3/3d/Tex_Dawson_%28Earth-616%29_from_Western_Gunfighters_Vol_2_32_0001.jpg,Western Kid
1782,/wiki/Ultimaton_(Earth-616),Ultimaton,https://static.wikia.nocookie.net/marveldatabase/images/8/85/Ultimaton_%28Earth-616%29_from_Giant-Size_X-Men_Storm_Vol_1_1_001.jpg,Ultimaton
1783,/wiki/Albert_Potter_(Earth-616),Albert Potter,https://static.wikia.nocookie.net/marveldatabase/images/7/72/Albert_Potter_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_5_0002.jpg,Hurricane
1784,/wiki/Gabrielle_Diwa_(Earth-616),Gabrielle Diwa,https://static.wikia.nocookie.net/marveldatabase/images/b/bb/Gabrielle_Diwa_%28Earth-616%29_from_Love_Unlimited_Infinity_Comic_Vol_1_36_001.jpg,Galura
1785,/wiki/Ian_Soo_(Earth-616),Ian Soo,https://static.wikia.nocookie.net/marveldatabase/images/b/b7/Ian_Soo_%28Earth-616%29_from_Patsy_Walker%2C_A.K.A._Hellcat%21_Vol_1_12_004.png,Telekinian
1786,/wiki/Mark_Sheppard_(Earth-616),Mark Sheppard,https://static.wikia.nocookie.net/marveldatabase/images/b/b4/Mark_Sheppard_%28Earth-616%29_from_New_X-Men_Vol_2_12_0001.jpg,DJ
1787,/wiki/Mark_Milton_(Earth-4023),Mark Milton,https://static.wikia.nocookie.net/marveldatabase/images/e/e1/Exiles_Vol_1_40_Textless.jpg,King Hyperion
1788,/wiki/Dynamic_Man_(Earth-616),Dynamic Man,https://static.wikia.nocookie.net/marveldatabase/images/f/f5/Twelve_Vol_1_11_Textless.jpg,
1789,/wiki/Kevin_Sidney_(Earth-616),Kevin Sidney,https://static.wikia.nocookie.net/marveldatabase/images/4/4a/Kevin_Sidney_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_2_001.png,Changeling
1790,/wiki/Lani_Ubanu_(Earth-616),Lani Ubanu,https://static.wikia.nocookie.net/marveldatabase/images/4/4b/Lani_Ubanu_%28Earth-616%29_from_Marvel_Comics_Presents_Vol_2_7_0001.jpg,Lorelei
1791,/wiki/S%27Byll_(Earth-616),S'Byll,https://static.wikia.nocookie.net/marveldatabase/images/3/33/S%27Byll_%28Earth-616%29_from_Fantastic_Four_Vol_1_383_0001.png,
1792,/wiki/Thomas_Lennox_(Earth-616),Thomas Lennox,https://static.wikia.nocookie.net/marveldatabase/images/e/e3/Thomas_Lennox_%28Earth-616%29_from_Excalibur_Vol_4_25_002.jpg,Ghast
1793,/wiki/Armageddon_Man_(Earth-616),Armageddon Man,https://static.wikia.nocookie.net/marveldatabase/images/5/5e/Armageddon_Man_%28Earth-616%29_from_X-Men_Unlimited_Infinity_Comic_Vol_1_73_001.jpg,Armageddon
1794,/wiki/Ash_Minnick_(Earth-616),Ash Minnick,https://static.wikia.nocookie.net/marveldatabase/images/3/31/Ash_Minnick_%28Earth-616%29_from_All-New_Inhumans_Vol_1_1_001.png,Panacea
1795,/wiki/Brutacus_(Earth-616),Brutacus,https://static.wikia.nocookie.net/marveldatabase/images/e/e9/Brutacus_%28Earth-616%29_from_New_Warriors_Vol_5_1_001.jpg,Brutacus
1796,/wiki/Dangard_Ace_(Earth-616),Dangard Ace,https://static.wikia.nocookie.net/marveldatabase/images/0/01/Dangard_Ace_%28Earth-616%29_from_Shogun_Warriors_Vol_1_4_0001.jpg,
1797,/wiki/Hamilton_Slade_(Rider)_(Earth-616),Hamilton Slade (Rider),https://static.wikia.nocookie.net/marveldatabase/images/7/70/Hamilton_Slade_%28Rider%29_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_8_001.jpg,Phantom Rider
1798,/wiki/Igor_Drenkov_(Earth-616),Igor Drenkov,https://static.wikia.nocookie.net/marveldatabase/images/e/e5/Igor_Drenkov_%28Earth-616%29_from_Incredible_Hulk_Vol_1_102_001.png,
1799,/wiki/Kevin_Tremain_(Earth-616),Kevin Tremain,https://static.wikia.nocookie.net/marveldatabase/images/3/3a/Kevin_Tremain_%28Earth-616%29_from_Cable_Vol_1_87.png,Post
1800,/wiki/Lloyd_Bloch_(Earth-616),Lloyd Bloch,https://static.wikia.nocookie.net/marveldatabase/images/d/d6/Lloyd_Bloch_%28Earth-616%29_from_Captain_America_America%27s_Avenger_Vol_1_1_001.jpg,Nefarius
1801,/wiki/Nils_Styger_(Earth-616),Nils Styger,https://static.wikia.nocookie.net/marveldatabase/images/6/63/Nils_Styger_%28Earth-616%29_from_All-New_X-Factor_Vol_1_2_0005.png,Abyss
1802,/wiki/Ralph_Roberts_(Earth-616),Ralph Roberts,https://static.wikia.nocookie.net/marveldatabase/images/7/7b/Ralph_Roberts_%28Earth-616%29_from_Deadpool_%26_the_Mercs_for_Money_Vol_2_3_001.jpg,Cobalt Man
1803,/wiki/Silas_King_(Earth-616),Silas King,https://static.wikia.nocookie.net/marveldatabase/images/c/c3/Silas_King_%28Earth-616%29_from_Defenders_Strange_Heroes_Vol_1_1_0001.png,Solarr
1804,/wiki/Anton_Vanko_(Crimson_Dynamo)_(Earth-616),Anton Vanko (Crimson Dynamo),https://static.wikia.nocookie.net/marveldatabase/images/5/53/Anton_Vanko_%28Crimson_Dynamo%29_%28Earth-616%29_from_Tales_of_Suspense_Vol_1_46_003.jpg,Crimson Dynamo
1805,/wiki/Bernie_Lachenay_(Earth-616),Bernie Lachenay,https://static.wikia.nocookie.net/marveldatabase/images/c/c7/Bernie_Lachenay_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_1_001.jpg,Manbot
1806,/wiki/Edward_Brock_(Meridius)_(Earth-616),Edward Brock (Meridius),https://static.wikia.nocookie.net/marveldatabase/images/0/09/Venom_Vol_5_8_Segovia_Variant_Textless.jpg,Meridius
1807,/wiki/Fantasia_(Earth-616),Fantasia,https://static.wikia.nocookie.net/marveldatabase/images/b/b6/Fantasia_%28Earth-616%29_from_Darkstar_and_the_Winter_Guard_Vol_1_2_0003.jpg,Fantasia
1808,/wiki/Harris_Hobbs_(Earth-616),Harris Hobbs,https://static.wikia.nocookie.net/marveldatabase/images/8/8a/Harris_Hobbs_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_114_001.jpg,
1809,/wiki/Heidi_Sladkin_(Earth-616),Heidi Sladkin,https://static.wikia.nocookie.net/marveldatabase/images/7/74/Heidi_Sladkin_%28Earth-616%29_from_Avengers_The_Initiative_Vol_1_16_0001.jpg,Riot
1810,/wiki/Jeff_Jordan_(Earth-616),Jeff Jordan,https://static.wikia.nocookie.net/marveldatabase/images/b/ba/Twelve_Vol_1_2_Textless.jpg,Captain Wonder
1811,/wiki/Kaecilius_(Earth-616),Kaecilius,https://static.wikia.nocookie.net/marveldatabase/images/a/af/Kaecilius_%28Earth-616%29_from_Death_of_Doctor_Strange_Vol_1_4_0001.jpeg,
